Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Roll	Pitch	Yaw	Time Stamp	    UTC Time	UTC Date	
(m.s^-2)	(m.s^-2)	(m.s^-2)	(°.s^-1)	(°.s^-1)	(°.s^-1)	(°)	(°)	(°)	(s)	(HH:MM:SS.SS	(YYYY-MM-DD)	
0.463	0.1	-9.884	0.032667	0.05393	0.007342	-0.401828	2.495922	57.566842	1853.492	13:12.8	3/16/2024	3.492
0.448	0.157	-9.846	-0.026032	0.057729	-0.020288	-0.40197	2.49545	57.566849	1853.506	13:12.9	3/16/2024	3.506
0.423	0.125	-9.619	0.075212	0.071517	-0.070557	-0.40104	2.496711	57.566795	1853.52	13:12.9	3/16/2024	3.52
0.399	0.107	-9.651	-0.074263	0.070529	-0.047264	-0.40001	2.49831	57.566781	1853.534	13:12.9	3/16/2024	3.534
0.461	0.028	-9.827	-0.029858	0.040875	-0.002615	-0.399804	2.499025	57.566931	1853.548	13:12.9	3/16/2024	3.548
0.416	0.005	-9.747	-0.159766	0.06506	0.035414	-0.400342	2.499261	57.567423	1853.562	13:12.9	3/16/2024	3.562
0.455	0.052	-9.743	-0.065123	-0.023538	-0.032656	-0.401468	2.498745	57.567642	1853.576	13:12.9	3/16/2024	3.576
0.385	0.072	-9.84	-0.045474	0.018895	-0.009658	-0.403212	2.497334	57.567396	1853.59	13:12.9	3/16/2024	3.59
0.494	-0.027	-9.758	0.05527	0.072897	-0.088501	-0.403622	2.497416	57.567457	1853.604	13:13.0	3/16/2024	3.604
0.43	0.143	-9.777	-0.006273	0.030925	-0.075764	-0.403288	2.497939	57.56756	1853.618	13:13.0	3/16/2024	3.618
0.453	0.015	-9.769	-0.058779	0.027399	-0.020529	-0.402726	2.498553	57.567819	1853.632	13:13.0	3/16/2024	3.632
0.441	0.068	-9.836	0.007122	0.012452	0.020546	-0.404144	2.49772	57.568864	1853.646	13:13.0	3/16/2024	3.646
0.465	0.025	-9.821	-0.012908	-0.020079	0.0154	-0.405049	2.496811	57.569438	1853.66	13:13.0	3/16/2024	3.66
0.46	0.146	-9.863	0.007989	0.088396	-0.038912	-0.405309	2.496446	57.569704	1853.674	13:13.0	3/16/2024	3.674
0.441	0.135	-9.647	0.004847	0.144786	-0.116251	-0.404469	2.49752	57.569656	1853.688	13:13.0	3/16/2024	3.688
0.403	0.192	-9.785	0.030168	0.119289	-0.00106	-0.403279	2.498166	57.569445	1853.702	13:13.1	3/16/2024	3.702
0.437	0.111	-9.863	-0.070884	0.038513	0.003629	-0.402599	2.49834	57.569574	1853.716	13:13.1	3/16/2024	3.716
0.429	0.086	-9.693	0.004742	0.016966	0.016088	-0.402677	2.497977	57.570196	1853.73	13:13.1	3/16/2024	3.73
0.43	0.092	-9.703	0.017901	0.022329	0.003231	-0.402899	2.497881	57.570073	1853.744	13:13.1	3/16/2024	3.744
0.432	0.097	-9.714	0.031059	0.027693	-0.009626	-0.403121	2.497785	57.569936	1853.758	13:13.1	3/16/2024	3.758
0.433	0.102	-9.725	0.044218	0.033056	-0.022483	-0.403343	2.497689	57.569814	1853.772	13:13.1	3/16/2024	3.772
0.434	0.107	-9.735	0.057377	0.03842	-0.03534	-0.403564	2.497594	57.56967	1853.786	13:13.1	3/16/2024	3.786
0.436	0.113	-9.746	0.070536	0.043784	-0.048197	-0.403786	2.497498	57.56954	1853.8	13:13.1	3/16/2024	3.8
0.437	0.118	-9.757	0.083695	0.049147	-0.061054	-0.404008	2.497402	57.569404	1853.814	13:13.2	3/16/2024	3.814
0.438	0.123	-9.767	0.096854	0.054511	-0.073911	-0.40423	2.497306	57.569281	1853.828	13:13.2	3/16/2024	3.828
0.44	0.128	-9.778	0.110013	0.059874	-0.086768	-0.404452	2.49721	57.569151	1853.842	13:13.2	3/16/2024	3.842
0.441	0.134	-9.788	0.123172	0.065238	-0.099625	-0.404674	2.497114	57.569014	1853.856	13:13.2	3/16/2024	3.856
0.439	0.02	-9.807	0.032399	0.047641	-0.087881	-0.404895	2.497019	57.568891	1853.87	13:13.2	3/16/2024	3.87
0.445	0.154	-9.869	-0.060988	0.056882	0.015826	-0.405162	2.49618	57.569267	1853.884	13:13.2	3/16/2024	3.884
0.454	0.153	-9.701	-0.048071	0.05619	-0.05617	-0.404182	2.49617	57.56926	1853.898	13:13.2	3/16/2024	3.898
0.433	0.245	-9.703	0.003294	-0.040491	-0.047763	-0.402502	2.496602	57.568967	1853.912	13:13.3	3/16/2024	3.912
0.476	0.077	-9.878	-0.035272	0.025486	-0.073337	-0.402225	2.495963	57.568639	1853.926	13:13.3	3/16/2024	3.926
0.406	0.011	-9.759	0.140055	0.085112	-0.058633	-0.402984	2.496166	57.568775	1853.94	13:13.3	3/16/2024	3.94
0.429	0.08	-9.727	-0.092819	0.094353	-0.001087	-0.403464	2.496722	57.569008	1853.954	13:13.3	3/16/2024	3.954
0.443	0.047	-9.767	-0.015997	0.044635	-0.014836	-0.402206	2.497316	57.569055	1853.968	13:13.3	3/16/2024	3.968
0.436	0.045	-9.634	-0.066937	-0.006723	-0.000208	-0.401958	2.497173	57.569404	1853.982	13:13.3	3/16/2024	3.982
0.479	0.03	-9.726	0.00123	-0.016763	-0.031228	-0.402366	2.497022	57.569691	1853.996	13:13.3	3/16/2024	3.996
0.441	0.007	-9.967	-0.054829	0.033011	-0.015406	-0.403425	2.497025	57.56982	1854.01	13:13.4	3/16/2024	4.01
0.463	-0.058	-9.828	0.05633	0.085102	0.003734	-0.40418	2.497543	57.570708	1854.024	13:13.4	3/16/2024	4.024
0.432	0.122	-9.87	0.012827	-0.00503	-0.021545	-0.404359	2.497246	57.571193	1854.038	13:13.4	3/16/2024	4.038
0.432	0.026	-9.734	0.041239	0.018508	-0.044235	-0.403883	2.496455	57.571398	1854.052	13:13.4	3/16/2024	4.052
0.423	0.191	-9.685	0.06715	0.038556	-0.077743	-0.402077	2.496376	57.571624	1854.066	13:13.4	3/16/2024	4.066
0.479	0.043	-9.739	0.032156	0.048119	-0.061926	-0.401925	2.496172	57.570941	1854.08	13:13.4	3/16/2024	4.08
0.455	0.071	-9.92	-0.010898	0.043482	-0.025698	-0.402335	2.496074	57.570196	1854.094	13:13.4	3/16/2024	4.094
0.441	0.028	-9.795	-0.08684	0.083746	-0.015433	-0.402497	2.496361	57.570203	1854.108	13:13.5	3/16/2024	4.108
0.443	0.04	-9.78	-0.120566	0.060381	-0.019974	-0.40266	2.496648	57.570217	1854.122	13:13.5	3/16/2024	4.122
0.445	0.031	-9.776	-0.102031	0.058864	-0.022765	-0.402822	2.496935	57.57023	1854.136	13:13.5	3/16/2024	4.136
0.446	0.022	-9.772	-0.083497	0.057346	-0.025556	-0.402985	2.497222	57.570237	1854.15	13:13.5	3/16/2024	4.15
0.448	0.014	-9.769	-0.064963	0.055829	-0.028346	-0.403147	2.497509	57.570251	1854.164	13:13.5	3/16/2024	4.164
0.449	0.005	-9.765	-0.046428	0.054312	-0.031137	-0.40331	2.497796	57.570257	1854.178	13:13.5	3/16/2024	4.178
0.451	-0.003	-9.761	-0.027894	0.052794	-0.033928	-0.403472	2.498083	57.570264	1854.192	13:13.5	3/16/2024	4.192
0.452	-0.012	-9.758	-0.00936	0.051277	-0.036719	-0.403634	2.498371	57.570285	1854.206	13:13.6	3/16/2024	4.206
0.426	0.083	-9.851	-0.030995	-0.000187	-0.047664	-0.404043	2.497955	57.570572	1854.22	13:13.6	3/16/2024	4.22
0.47	0.03	-9.717	0.089804	0.085935	-0.072958	-0.404468	2.497694	57.570619	1854.234	13:13.6	3/16/2024	4.234
0.449	0.112	-9.779	-0.038819	0.043266	-0.050908	-0.40469	2.498518	57.569861	1854.248	13:13.6	3/16/2024	4.248
0.453	0.015	-9.822	-0.058947	0.046848	-0.037748	-0.405161	2.498256	57.570182	1854.262	13:13.6	3/16/2024	4.262
0.428	0.12	-9.87	0.039114	0.052127	-0.02351	-0.405433	2.497818	57.570626	1854.276	13:13.6	3/16/2024	4.276
0.48	0.106	-9.847	-0.00346	0.096869	-0.020629	-0.405385	2.497386	57.571057	1854.29	13:13.6	3/16/2024	4.29
0.44	0.131	-9.758	0.019403	0.089709	-0.03112	-0.404341	2.49766	57.570804	1854.304	13:13.7	3/16/2024	4.304
0.439	0.14	-9.572	-0.063937	0.115505	-0.082761	-0.403081	2.49854	57.570715	1854.318	13:13.7	3/16/2024	4.318
0.397	0.209	-9.752	0.002341	0.027888	-0.020465	-0.401912	2.499655	57.570701	1854.332	13:13.7	3/16/2024	4.332
0.389	0.142	-9.726	-0.000452	0.005877	-0.041873	-0.402262	2.499451	57.570531	1854.346	13:13.7	3/16/2024	4.346
0.382	0.075	-9.701	-0.003245	-0.016134	-0.063281	-0.402612	2.499248	57.570353	1854.36	13:13.7	3/16/2024	4.36
0.465	0.061	-9.713	-0.07347	0.023952	-0.028405	-0.402948	2.498753	57.570012	1854.374	13:13.7	3/16/2024	4.374
0.503	-0.036	-9.84	0.049964	0.014086	-0.107732	-0.403248	2.497532	57.569247	1854.388	13:13.7	3/16/2024	4.388
0.455	0.06	-9.78	-0.077856	0.074702	-0.115066	-0.403054	2.497331	57.568325	1854.402	13:13.8	3/16/2024	4.402
0.421	0.093	-9.71	-0.000876	0.013608	-0.080795	-0.403325	2.497618	57.567976	1854.416	13:13.8	3/16/2024	4.416
0.445	0.066	-9.859	-0.078846	0.017531	-0.0305	-0.404325	2.498328	57.568447	1854.43	13:13.8	3/16/2024	4.43
0.448	-0.022	-9.814	0.029257	0.011939	-0.033383	-0.405192	2.498077	57.568796	1854.444	13:13.8	3/16/2024	4.444
0.483	0.158	-9.931	-0.008901	0.004183	-0.031607	-0.405189	2.498103	57.569049	1854.458	13:13.8	3/16/2024	4.458
0.474	0.179	-9.933	0.006067	0.017907	-0.035507	-0.404532	2.498336	57.569226	1854.472	13:13.8	3/16/2024	4.472
0.459	0.164	-9.9	0.019752	0.025738	-0.04098	-0.403876	2.49857	57.569411	1854.486	13:13.8	3/16/2024	4.486
0.443	0.148	-9.866	0.033437	0.033568	-0.046454	-0.40322	2.498803	57.569588	1854.5	13:13.9	3/16/2024	4.5
0.428	0.133	-9.833	0.047122	0.041398	-0.051928	-0.402563	2.499036	57.569773	1854.514	13:13.9	3/16/2024	4.514
0.412	0.117	-9.8	0.060807	0.049228	-0.057402	-0.401907	2.49927	57.56995	1854.528	13:13.9	3/16/2024	4.528
0.397	0.102	-9.767	0.074492	0.057059	-0.062875	-0.401251	2.499503	57.570128	1854.542	13:13.9	3/16/2024	4.542
0.381	0.087	-9.734	0.088177	0.064889	-0.068349	-0.400595	2.499737	57.570305	1854.556	13:13.9	3/16/2024	4.556
0.366	0.071	-9.701	0.101862	0.072719	-0.073823	-0.399938	2.49997	57.57049	1854.57	13:13.9	3/16/2024	4.57
0.423	0.068	-9.693	-0.008924	0.056046	-0.055871	-0.400927	2.49958	57.570162	1854.584	13:13.9	3/16/2024	4.584
0.451	0.008	-9.734	0.025303	0.032479	-0.012153	-0.401415	2.499564	57.570128	1854.598	13:13.9	3/16/2024	4.598
0.436	0.008	-9.68	-0.042145	-0.01516	-0.044177	-0.401456	2.499832	57.570271	1854.612	13:14.0	3/16/2024	4.612
0.468	0.059	-9.81	0.058453	0.018625	-0.049644	-0.401077	2.500135	57.570169	1854.626	13:14.0	3/16/2024	4.626
0.45	0.037	-9.885	0.011217	0.122677	-0.067731	-0.40084	2.500148	57.570292	1854.64	13:14.0	3/16/2024	4.64
0.444	0.013	-9.807	0.070164	0.091518	-0.049921	-0.40099	2.49996	57.570367	1854.654	13:14.0	3/16/2024	4.654
0.437	0.16	-9.926	-0.060335	0.031441	-0.052382	-0.401967	2.49956	57.570169	1854.668	13:14.0	3/16/2024	4.668
0.43	0.111	-9.717	0.074144	0.08103	-0.026166	-0.402429	2.49901	57.570339	1854.682	13:14.0	3/16/2024	4.682
0.414	0.244	-9.666	-0.005588	-0.009503	-0.08838	-0.401845	2.499096	57.570285	1854.696	13:14.0	3/16/2024	4.696
0.434	0.193	-9.798	-0.051068	-0.025383	-0.067759	-0.399982	2.500065	57.569841	1854.71	13:14.1	3/16/2024	4.71
0.451	0.049	-9.888	-0.010218	0.034463	-0.035978	-0.400214	2.499715	57.569779	1854.724	13:14.1	3/16/2024	4.724
0.464	-0.065	-9.786	-0.031505	0.098605	-0.007093	-0.400346	2.49971	57.569895	1854.738	13:14.1	3/16/2024	4.738
0.406	0.157	-9.788	-0.044292	0.084626	-0.009007	-0.40036	2.499979	57.570162	1854.752	13:14.1	3/16/2024	4.752
0.431	0.09	-9.654	-0.089922	0.067263	-0.011345	-0.400105	2.500347	57.570401	1854.766	13:14.1	3/16/2024	4.766
0.435	0.13	-9.625	0.004302	0.01785	-0.069573	-0.400367	2.50131	57.570039	1854.78	13:14.1	3/16/2024	4.78
0.478	-0.007	-9.84	-0.083592	0.001115	-0.070202	-0.400937	2.50218	57.569574	1854.794	13:14.1	3/16/2024	4.794
0.452	-0.071	-9.874	0.045829	0.075697	-0.045809	-0.401761	2.502225	57.569452	1854.808	13:14.2	3/16/2024	4.808
0.451	-0.076	-9.849	0.06707	0.08695	-0.038797	-0.401967	2.501867	57.569561	1854.822	13:14.2	3/16/2024	4.822
0.449	-0.048	-9.847	0.060136	0.081721	-0.037842	-0.40207	2.501442	57.569704	1854.836	13:14.2	3/16/2024	4.836
0.448	-0.02	-9.846	0.053202	0.076493	-0.036886	-0.402173	2.501017	57.569827	1854.85	13:14.2	3/16/2024	4.85
0.446	0.009	-9.844	0.046267	0.071265	-0.03593	-0.402275	2.500593	57.569971	1854.864	13:14.2	3/16/2024	4.864
0.444	0.037	-9.842	0.039333	0.066036	-0.034975	-0.402378	2.500167	57.5701	1854.878	13:14.2	3/16/2024	4.878
0.442	0.066	-9.841	0.032399	0.060808	-0.034019	-0.402481	2.499742	57.570244	1854.892	13:14.2	3/16/2024	4.892
0.44	0.094	-9.839	0.025464	0.05558	-0.033063	-0.402583	2.499317	57.57038	1854.906	13:14.3	3/16/2024	4.906
0.438	0.122	-9.837	0.01853	0.050351	-0.032108	-0.402686	2.498892	57.570517	1854.92	13:14.3	3/16/2024	4.92
0.45	0.143	-9.701	-0.039561	0.042749	-0.04286	-0.402335	2.498903	57.570435	1854.934	13:14.3	3/16/2024	4.934
0.454	0.092	-9.587	-0.019338	0.043612	-0.038934	-0.400848	2.500003	57.569868	1854.948	13:14.3	3/16/2024	4.948
0.383	0.101	-9.82	-0.070342	0.034194	-0.025471	-0.400547	2.501139	57.569807	1854.962	13:14.3	3/16/2024	4.962
0.451	-0.042	-9.793	-0.098081	0.0628	-0.027082	-0.400668	2.50185	57.570107	1854.976	13:14.3	3/16/2024	4.976
0.396	0.125	-9.751	0.055784	0.016163	0.028541	-0.401086	2.501988	57.57079	1854.99	13:14.3	3/16/2024	4.99
0.456	0.005	-9.816	-0.07878	-0.010242	-0.048149	-0.402871	2.501131	57.570783	1855.004	13:14.4	3/16/2024	5.004
0.481	-0.02	-9.785	0.087778	0.080608	-0.064844	-0.403811	2.500985	57.570763	1855.018	13:14.4	3/16/2024	5.018
0.442	0.083	-9.709	-0.060073	0.056645	-0.065235	-0.404018	2.501398	57.570715	1855.032	13:14.4	3/16/2024	5.032
0.446	0.057	-9.795	-0.045498	0.025996	-0.050759	-0.403637	2.501976	57.570544	1855.046	13:14.4	3/16/2024	5.046
0.429	0.025	-9.787	0.022103	0.037593	-0.026906	-0.403912	2.501004	57.57107	1855.06	13:14.4	3/16/2024	5.06
0.43	0.085	-9.827	0.069049	0.028172	-0.004159	-0.404241	2.499662	57.57176	1855.074	13:14.4	3/16/2024	5.074
0.472	0.203	-9.859	0.007025	0.056083	-0.001329	-0.404041	2.498942	57.572149	1855.088	13:14.4	3/16/2024	5.088
0.429	0.132	-9.65	0.071476	0.129235	-0.049337	-0.402977	2.49946	57.571979	1855.102	13:14.5	3/16/2024	5.102
0.408	0.206	-9.684	0.01147	0.024657	-0.083145	-0.401788	2.49984	57.57146	1855.116	13:14.5	3/16/2024	5.116
0.501	0.1	-9.863	-0.023497	0.048477	-0.072469	-0.400626	2.499764	57.570558	1855.13	13:14.5	3/16/2024	5.13
0.406	0.057	-9.75	-0.055258	0.022077	-0.002559	-0.400006	2.499692	57.571091	1855.144	13:14.5	3/16/2024	5.144
0.475	0.056	-9.649	-0.051136	0.02155	-0.028604	-0.399862	2.499554	57.571118	1855.158	13:14.5	3/16/2024	5.158
0.431	0.078	-9.888	-0.066263	-0.017089	0.01733	-0.400076	2.499368	57.570742	1855.172	13:14.5	3/16/2024	5.172
0.426	0.081	-9.864	-0.059711	0.006898	-0.001984	-0.400289	2.499182	57.57038	1855.186	13:14.5	3/16/2024	5.186
0.421	0.084	-9.84	-0.053159	0.030886	-0.021297	-0.400503	2.498996	57.570012	1855.2	13:14.5	3/16/2024	5.2
0.416	0.088	-9.817	-0.046607	0.054873	-0.04061	-0.400716	2.49881	57.56965	1855.214	13:14.6	3/16/2024	5.214
0.41	0.091	-9.793	-0.040055	0.07886	-0.059923	-0.40093	2.498623	57.569288	1855.228	13:14.6	3/16/2024	5.228
0.405	0.094	-9.769	-0.033502	0.102847	-0.079236	-0.401143	2.498437	57.568919	1855.242	13:14.6	3/16/2024	5.242
0.4	0.098	-9.745	-0.02695	0.126835	-0.098549	-0.401357	2.498251	57.568557	1855.256	13:14.6	3/16/2024	5.256
0.394	0.101	-9.721	-0.020398	0.150822	-0.117862	-0.40157	2.498065	57.568174	1855.27	13:14.6	3/16/2024	5.27
0.435	0.108	-9.774	0.089125	0.050864	-0.103356	-0.400989	2.497609	57.56799	1855.284	13:14.6	3/16/2024	5.284
0.434	0.168	-9.886	-0.086181	0.033681	-0.017676	-0.400672	2.49731	57.568195	1855.298	13:14.6	3/16/2024	5.298
0.435	0.089	-9.745	0.01408	0.031169	0.008356	-0.400507	2.497178	57.568509	1855.312	13:14.7	3/16/2024	5.312
0.447	0.177	-9.707	-0.064786	0.020885	-0.027233	-0.40007	2.497331	57.567792	1855.326	13:14.7	3/16/2024	5.326
0.457	-0.007	-9.813	0.003929	-0.02223	-0.076667	-0.399973	2.4969	57.567075	1855.34	13:14.7	3/16/2024	5.34
0.436	0.086	-9.838	0.000112	0.081215	-0.087144	-0.399894	2.496719	57.566631	1855.354	13:14.7	3/16/2024	5.354
0.387	0.041	-9.677	0.018776	0.088687	-0.033702	-0.399523	2.497747	57.566911	1855.368	13:14.7	3/16/2024	5.368
0.422	0.084	-9.759	-0.124296	0.000212	-0.022648	-0.3997	2.498516	57.567635	1855.382	13:14.7	3/16/2024	5.382
0.45	-0.008	-9.716	-0.067714	0.000494	0.007694	-0.400337	2.498674	57.568031	1855.396	13:14.7	3/16/2024	5.396
0.444	0.012	-9.78	-0.103049	0.022955	-0.025777	-0.401464	2.498073	57.567942	1855.41	13:14.8	3/16/2024	5.41
0.44	0.026	-9.864	-0.081641	0.085411	-0.058889	-0.402591	2.497473	57.56784	1855.424	13:14.8	3/16/2024	5.424
0.452	0.033	-9.829	0.07046	0.043042	-0.07482	-0.403301	2.497271	57.567819	1855.438	13:14.8	3/16/2024	5.438
0.43	0.032	-9.799	-0.006809	0.04338	-0.061222	-0.40355	2.497232	57.567833	1855.452	13:14.8	3/16/2024	5.452
0.442	0.085	-9.843	0.016563	-0.004629	-0.043364	-0.402902	2.496369	57.567819	1855.466	13:14.8	3/16/2024	5.466
0.457	0.186	-9.718	-0.054875	0.071417	-0.043362	-0.401527	2.496067	57.567915	1855.48	13:14.8	3/16/2024	5.48
0.423	0.212	-9.671	0.042051	0.00446	-0.037746	-0.400421	2.495938	57.567764	1855.494	13:14.8	3/16/2024	5.494
0.487	0.039	-9.882	-0.069964	-0.026476	-0.056038	-0.400716	2.495679	57.566993	1855.508	13:14.9	3/16/2024	5.508
0.402	-0.029	-9.791	0.083752	0.073436	-0.041205	-0.401606	2.495399	57.567061	1855.522	13:14.9	3/16/2024	5.522
0.463	0.029	-9.76	-0.068141	0.12225	0.006748	-0.402325	2.49544	57.567252	1855.536	13:14.9	3/16/2024	5.536
0.462	0.02	-9.761	-0.055747	0.114222	0.007806	-0.402688	2.495914	57.567423	1855.55	13:14.9	3/16/2024	5.55
0.46	0.011	-9.761	-0.043353	0.106195	0.008864	-0.40305	2.496386	57.567601	1855.564	13:14.9	3/16/2024	5.564
0.458	0.002	-9.761	-0.030958	0.098167	0.009922	-0.403412	2.49686	57.567778	1855.578	13:14.9	3/16/2024	5.578
0.456	-0.007	-9.761	-0.018564	0.09014	0.01098	-0.403775	2.497332	57.567942	1855.592	13:14.9	3/16/2024	5.592
0.455	-0.015	-9.762	-0.00617	0.082112	0.012038	-0.404137	2.497806	57.56812	1855.606	13:15.0	3/16/2024	5.606
0.453	-0.024	-9.762	0.006224	0.074084	0.013096	-0.404499	2.498279	57.568304	1855.62	13:15.0	3/16/2024	5.62
0.445	0.027	-9.783	0.00345	0.0664	-0.032789	-0.404417	2.498569	57.568352	1855.634	13:15.0	3/16/2024	5.634
0.422	0.148	-9.72	0.131361	0.090998	-0.087054	-0.403224	2.498401	57.56812	1855.648	13:15.0	3/16/2024	5.648
0.462	0.097	-9.728	0.013103	0.073621	-0.048449	-0.403382	2.498947	57.567764	1855.662	13:15.0	3/16/2024	5.662
0.454	0.048	-9.859	-0.009328	0.013713	-0.021288	-0.40354	2.498827	57.567717	1855.676	13:15.0	3/16/2024	5.676
0.453	0.088	-9.894	-0.188272	0.04948	-0.022978	-0.403397	2.497658	57.568051	1855.69	13:15.0	3/16/2024	5.69
0.419	0.149	-9.823	0.049064	0.057396	-0.007796	-0.403723	2.496946	57.568386	1855.704	13:15.1	3/16/2024	5.704
0.442	0.163	-9.783	-0.050908	0.028289	-0.008993	-0.403193	2.49691	57.568427	1855.718	13:15.1	3/16/2024	5.718
0.45	0.08	-9.594	0.041171	0.094521	-0.080971	-0.402073	2.497483	57.568147	1855.732	13:15.1	3/16/2024	5.732
0.406	0.134	-9.711	-0.108176	-0.003082	-0.041887	-0.401259	2.498661	57.567136	1855.746	13:15.1	3/16/2024	5.746
0.382	0.126	-9.791	-0.07848	-0.016803	-0.018983	-0.401268	2.498877	57.566924	1855.76	13:15.1	3/16/2024	5.76
0.397	0.089	-9.752	-0.03928	0.001276	-0.02691	-0.401608	2.498707	57.567027	1855.774	13:15.1	3/16/2024	5.774
0.448	-0.012	-9.69	-0.014179	-0.024687	-0.003178	-0.401947	2.498537	57.567122	1855.788	13:15.1	3/16/2024	5.788
0.436	0.04	-9.879	-0.04164	-0.018046	-0.084228	-0.403025	2.497655	57.566842	1855.802	13:15.2	3/16/2024	5.802
0.476	0	-9.741	0.043032	0.102399	-0.071326	-0.403715	2.497408	57.566296	1855.816	13:15.2	3/16/2024	5.816
0.424	0.196	-9.785	-0.034236	0.087352	-0.093847	-0.403725	2.498165	57.565538	1855.83	13:15.2	3/16/2024	5.83
0.444	0.052	-9.78	-0.061973	0.019965	-0.021299	-0.404028	2.498332	57.566303	1855.844	13:15.2	3/16/2024	5.844
0.436	0.082	-9.873	-0.008847	0.018048	-0.029979	-0.404214	2.498122	57.566931	1855.858	13:15.2	3/16/2024	5.858
0.464	0.099	-9.867	0.032988	0.003103	-0.020962	-0.404261	2.497632	57.567389	1855.872	13:15.2	3/16/2024	5.872
0.468	0.141	-9.796	0.040432	0.086835	-0.034256	-0.403996	2.497157	57.567478	1855.886	13:15.2	3/16/2024	5.886
0.452	0.098	-9.704	0.060544	0.108098	-0.050211	-0.40359	2.497094	57.567191	1855.9	13:15.3	3/16/2024	5.9
0.454	0.082	-9.708	0.034795	0.106528	-0.057201	-0.403127	2.497197	57.56674	1855.914	13:15.3	3/16/2024	5.914
0.457	0.067	-9.712	0.009047	0.104957	-0.064191	-0.402665	2.497299	57.566282	1855.928	13:15.3	3/16/2024	5.928
0.459	0.051	-9.717	-0.016702	0.103387	-0.07118	-0.402202	2.497402	57.565825	1855.942	13:15.3	3/16/2024	5.942
0.462	0.035	-9.721	-0.042451	0.101816	-0.07817	-0.40174	2.497505	57.565394	1855.956	13:15.3	3/16/2024	5.956
0.465	0.02	-9.725	-0.068199	0.100246	-0.08516	-0.401277	2.497607	57.56493	1855.97	13:15.3	3/16/2024	5.97
0.436	0.055	-9.707	-0.037632	0.071644	-0.114132	-0.400814	2.49771	57.564479	1855.984	13:15.3	3/16/2024	5.984
0.413	0.047	-9.651	0.020194	0.06827	-0.057461	-0.401539	2.498188	57.564472	1855.998	13:15.3	3/16/2024	5.998
0.434	0.03	-9.819	-0.07648	0.0034	0.001901	-0.403114	2.498869	57.564923	1856.012	13:15.4	3/16/2024	6.012
0.456	-0.059	-9.775	-0.02871	0.006571	0.029046	-0.404447	2.499082	57.566153	1856.026	13:15.4	3/16/2024	6.026
0.457	0.152	-9.907	0.028928	-0.038248	-0.024219	-0.404099	2.49833	57.566153	1856.04	13:15.4	3/16/2024	6.04
0.454	0.056	-9.801	0.079694	0.13935	-0.086607	-0.40317	2.497472	57.565763	1856.054	13:15.4	3/16/2024	6.054
0.451	0.163	-9.778	0.07282	0.101402	-0.096023	-0.402476	2.497317	57.565551	1856.068	13:15.4	3/16/2024	6.068
0.44	0.092	-9.836	-0.044168	0.047288	-0.04727	-0.403254	2.496674	57.566139	1856.082	13:15.4	3/16/2024	6.082
0.429	0.137	-9.818	-0.018736	0.008623	-0.018638	-0.403681	2.496361	57.56659	1856.096	13:15.4	3/16/2024	6.096
0.452	0.161	-9.613	-0.059684	0.074426	-0.009303	-0.403315	2.4966	57.566692	1856.11	13:15.5	3/16/2024	6.11
0.425	0.246	-9.722	-0.068838	-0.010344	-0.054749	-0.402393	2.497035	57.565866	1856.124	13:15.5	3/16/2024	6.124
0.463	0.057	-9.877	-0.075536	0.055405	-0.098779	-0.401472	2.497471	57.565046	1856.138	13:15.5	3/16/2024	6.138
0.395	0.065	-9.741	0.075782	0.099737	-0.073366	-0.400852	2.497898	57.564329	1856.152	13:15.5	3/16/2024	6.152
0.423	0.081	-9.741	-0.114475	0.044206	-0.020447	-0.402038	2.498265	57.564343	1856.166	13:15.5	3/16/2024	6.166
0.445	-0.011	-9.687	-0.035229	0.030163	-0.000307	-0.402992	2.498467	57.564725	1856.18	13:15.5	3/16/2024	6.18
0.444	0.042	-9.732	-0.073733	-0.025422	-0.020204	-0.403707	2.498614	57.56495	1856.194	13:15.5	3/16/2024	6.194
0.493	-0.011	-9.886	0.018659	0.041873	-0.05745	-0.40406	2.498791	57.564431	1856.208	13:15.6	3/16/2024	6.208
0.45	0.019	-9.876	-0.015617	0.065161	-0.07943	-0.404904	2.498322	57.564425	1856.222	13:15.6	3/16/2024	6.222
0.446	-0.018	-9.775	-0.019802	0.058991	-0.066929	-0.405558	2.497777	57.564582	1856.236	13:15.6	3/16/2024	6.236
0.43	0.192	-9.916	-0.049813	-0.050636	-0.009254	-0.405852	2.497273	57.564827	1856.25	13:15.6	3/16/2024	6.25
0.44	0.176	-9.908	-0.043254	-0.034451	-0.00859	-0.40541	2.496866	57.564582	1856.264	13:15.6	3/16/2024	6.264
0.45	0.16	-9.899	-0.036695	-0.018266	-0.007926	-0.404968	2.49646	57.564329	1856.278	13:15.6	3/16/2024	6.278
0.459	0.144	-9.89	-0.030137	-0.00208	-0.007262	-0.404525	2.496053	57.56409	1856.292	13:15.6	3/16/2024	6.292
0.469	0.128	-9.881	-0.023578	0.014105	-0.006599	-0.404084	2.495647	57.56383	1856.306	13:15.7	3/16/2024	6.306
0.479	0.112	-9.872	-0.017019	0.03029	-0.005935	-0.403642	2.49524	57.563598	1856.32	13:15.7	3/16/2024	6.32
0.489	0.095	-9.864	-0.010461	0.046476	-0.005271	-0.403199	2.494834	57.563345	1856.334	13:15.7	3/16/2024	6.334
