Time,Alpha_L1i,Alpha_L1o,Alpha_L2i,Alpha_L2o,Alpha_L3i,Alpha_L3o,Alpha_L4i,Alpha_L4o,Alpha_R1i,Alpha_R1o,Alpha_R2i,Alpha_R2o,Alpha_R3i,Alpha_R3o,Alpha_R4i,Alpha_R4o,AVz,AVz_2,Ay,Ay_2,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L1i,Fz_L2,Fz_L2i,Fz_L2o,Fz_R1,Fz_R1i,Fz_R2,Fz_R2i,Fz_R2o,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Pitch_2,Pitch_A2,Pitch_A3,Pitch_A4,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_2,Roll_A2,Roll_A3,Roll_A4,Roll_E,Roll_E_2,Roll_L1,Roll_L2,Roll_L3,Roll_L4,Roll_R1,Roll_R2,Roll_R3,Roll_R4,Rot_L1,Rot_L2,Rot_L3,Rot_L4,Rot_R1,Rot_R2,Rot_R3,Rot_R4,Station,Steer_L1,Steer_L2,Steer_R1,Steer_R2,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Vx_2,Xctc_L1o,Xctc_L2o,Xctc_R1o,Xctc_R2o,Xo,Xo_2,X_A2,X_A3,X_A4,X_L1,X_L2,X_L3,X_L4,X_Obj_1,X_R1,X_R2,X_R3,X_R4,Yaw,YawO_1,Yaw_2,Yaw_L1,Yaw_L2,Yaw_L3,Yaw_L4,Yaw_R1,Yaw_R2,Yaw_R3,Yaw_R4,Yctc_L1o,Yctc_L2o,Yctc_R1o,Yctc_R2o,Yo,Yo_2,Y_A2,Y_A3,Y_A4,Y_L1,Y_L2,Y_L3,Y_L4,Y_Obj_1,Y_R1,Y_R2,Y_R3,Y_R4,Zgnd_L1o,Zgnd_L2o,Zgnd_R1o,Zgnd_R2o,Zo,Zo_2,Z_A2,Z_A3,Z_A4,Z_L1,Z_L2,Z_L3,Z_L4,Z_Obj_1,Z_R1,Z_R2,Z_R3,Z_R4
         9.55, 0.123326770961,             0, 0.194985702634, 0.194959387183, 0.280045360327,             0, 0.333288162947,             0, 0.018385078758,             0, 0.195131957531, 0.195158317685, 0.280811816454,             0, 0.334200382233,             0, -0.489012539387, -1.1930321455, -0.0195196475834, -0.0426024459302,             0, -55.5722351074, -228.034332275, -55.8324928284, -223.518753052, -223.263900757, -1372.07092285, -55.420249939, -1347.33813477, 9281.21386719, 9281.21386719, 37585.1015625, 18749.8300781, 18835.2714844, 9180.70117188, 9180.70117188, 36465.5273438,  18275.484375, 18190.0429688,             1,             0, -0.000446675927378, -2.1202609539,             0,             0,             0,             0,             0, 0.297011196613, -2.1202609539, 0.297011196613, 0.297011196613, -0.0348998531699,             0,             0,             0,             0,             0, -0.0166702568531, -0.0336500220001, -0.0205326937139, -0.0267420448363, -0.0349237658083, -0.0166704803705, -0.32704731822, -0.0336269848049, -0.0205324180424, -0.0267416853458, 0.268678307533, -0.0336269848049, -0.0205324180424, -0.0267416853458, 73.1503372192, 73.1551132202, 82.1285018921, 82.1273040771, 73.1508178711, 73.1556015015, 82.1349334717, 82.1337203979, 180.307373047, -0.00736925797537,             0, 0.0754043757915,             0, -0.578784048557,             1, 65.8080215454,            70, 65.8084869385, 65.8194503784, 180.292404175, 176.940811157, 180.293548584, 176.942153931, 180.307373047, 176.873336792, 176.941482544, 170.980636597, 170.165634155, 180.292404175,  176.94090271, 170.973617554, 170.158615112, 191.275466919, 180.293548584, 176.942062378,  170.98765564, 170.172668457, 0.0364977009594,             0, 0.335268944502, 0.0170151516795, 0.0352527499199, 0.335375368595, 0.335407555103, 0.121900692582, 0.0352527499199, 0.335375368595, 0.335407555103, 0.872847795486, 1.09238791466, -0.873687565327, -1.09761202335, -0.000446675927378, -0.00229911436327, -0.0023977260571, -0.0366717725992, -0.0414590500295, 0.875036895275, 0.947601914406, 1.16330754757, 1.15852022171,             0, -0.875486850739, -0.952397406101, -1.23665118217, -1.24143838882,             0,             0, -5.55111512313e-17,             0, -0.00230944319628, -0.123471677303, 0.365122139454, 0.316919565201, 0.316945940256, 0.383505284786, 0.364564567804, 0.316489517689, 0.316385865211,             0, 0.383707523346, 0.365679681301, 0.317349582911, 0.317506015301
        9.575, 0.121240705252,             0, 0.188047066331, 0.188024029136, 0.272202819586,             0, 0.323065191507,             0, 0.0167520064861,             0, 0.188175037503, 0.188198119402, 0.27291405201,             0, 0.323909342289,             0, -0.444262862206, -1.13898992538, -0.0180602036417, -0.0418625846505,             0, -57.1297492981, -229.955673218, -57.1694793701, -225.215316772, -218.131332397, -1324.83984375, -51.1649208069, -1301.43591309, 9275.92578125, 9275.92578125,   37331.40625, 18624.6425781, 18706.7617188, 9178.90820312, 9178.90820312,  36255.359375, 18168.7402344, 18086.6210938,             1,             0, 0.000633199349977, -2.11612582207,             0,             0,             0,             0,             0, 0.290586322546, -2.11612582207, 0.290586322546, 0.290586322546, -0.0334949046373,             0,             0,             0,             0,             0, -0.0156970564276, -0.0323416478932, -0.0200816206634, -0.0261233840138, -0.0335177592933, -0.0156972594559, -0.326357424259, -0.0323195904493, -0.0200813617557, -0.0261230487376, 0.269495218992, -0.0323195904493, -0.0200813617557, -0.0261230487376,  73.335395813, 73.3401565552, 82.3364868164, 82.3352813721, 73.3357162476, 73.3404922485, 82.3423538208, 82.3411483765, 180.764282227, -0.00415002275258,             0, 0.0786421746016,             0, -0.476910501719,             1, 65.7985916138,            70, 65.7994842529, 65.8137969971, 180.749526978, 177.397964478, 180.750305176, 177.398864746, 180.764282227, 177.330444336, 177.398406982, 171.437667847, 170.622680664, 180.749526978, 177.398025513, 171.431259155, 170.616256714, 191.730865479, 180.750320435, 177.398803711, 171.444091797, 170.629089355, 0.0248427595943,             0, 0.306114017963, 0.00863079912961, 0.023648545146, 0.306215852499, 0.306246519089, 0.11349632591, 0.023648545146, 0.306215852499, 0.306246519089, 0.87392604351, 1.09415245056, -0.872608602047, -1.09584772587, 0.000633199349977, -0.000526961463038, -0.000641509599518, -0.0319096893072, -0.0362817533314, 0.876110553741, 0.949358284473, 1.16807305813, 1.16370093822,             0, -0.874413430691, -0.950641274452, -1.23189246655, -1.23626446724,             0,             0,             0, 5.55111512313e-17, -0.00230056210421, -0.123215585947, 0.365353137255, 0.316579550505, 0.316541820765, 0.383515834808, 0.364817261696, 0.316158950329, 0.315994679928,             0, 0.383711069822, 0.365889012814, 0.317000120878, 0.317088931799
          9.6, 0.118718966842,             0, 0.181096032262, 0.181075781584, 0.263427078724,             0, 0.311744064093,             0, 0.0143635040149,             0, 0.181208565831, 0.181228861213, 0.264080137014,             0, 0.312516957521,             0, -0.405935764313, -1.08058452606, -0.0172555539757, -0.0408446826041,             0, -58.7459335327, -231.533111572, -58.7060890198, -226.920440674, -213.381759644, -1275.64196777, -47.0681724548, -1253.81787109, 9270.61425781, 9270.61425781, 37012.8867188, 18467.4101562, 18545.4765625, 9179.69042969, 9179.69042969, 35989.9492188, 18034.0078125, 17955.9414062,             1,             0, 0.00163210008759, -2.11096978188,             0,             0,             0,             0,             0, 0.284197837114, -2.11096978188, 0.284197837114, 0.284197837114, -0.0317454449832,             0,             0,             0,             0,             0, -0.0148165542632, -0.0307454019785, -0.0196225196123, -0.0254675094038, -0.0317670032382, -0.0148167368025, -0.325509816408, -0.0307245384902, -0.0196222774684, -0.0254671964794, 0.27084416151, -0.0307245384902, -0.0196222774684, -0.0254671964794, 73.5204162598, 73.5251693726, 82.5444335938, 82.5432357788, 73.5205993652, 73.5253601074, 82.5497741699, 82.5485687256,  181.22114563, -0.00156225461978,             0, 0.0813085958362,             0, -0.385224550962,             1, 65.7945709229,            70, 65.7954025269, 65.8071136475, 181.206573486, 177.855041504,  181.20703125, 177.855545044,  181.22114563, 177.787506104, 177.855285645, 171.894668579, 171.079666138, 181.206573486, 177.855072021, 171.888839722,  171.07383728, 192.187042236, 181.207046509, 177.855499268, 171.900512695, 171.085510254, 0.0142113780603,             0, 0.278359740973, 0.000649619672913, 0.0130788702518, 0.278457075357, 0.278486073017, 0.105558358133, 0.0130788702518, 0.278457075357, 0.278486073017, 0.874921679497, 1.09577488899, -0.871609628201, -1.09422528744, 0.00163210008759, 0.00109416036867, 0.000970869325101, -0.027441713959, -0.0314183942974, 0.877100646496, 0.950970709324, 1.17254400253, 1.16856729984,             0, -0.87342351675, -0.949028968811, -1.2274274826, -1.23140406609, -5.55111512313e-17,             0,             0,             0, -0.00228516664356, -0.122891359031, 0.365643948317, 0.316292792559, 0.316218942404, 0.383526444435, 0.365134507418, 0.315881818533, 0.31568557024,             0, 0.383709490299, 0.366153389215, 0.316703736782, 0.316752314568
        9.625, 0.11551515013,             0, 0.173655152321, 0.173637360334, 0.253772854805,             0, 0.299414992332,             0, 0.0110117038712,             0, 0.173753991723, 0.173771813512, 0.254366248846,             0, 0.300115138292,             0, -0.371592819691, -1.01903057098, -0.016119338572, -0.039700884372,             0, -59.8248825073, -232.452835083, -59.6567268372, -227.849517822, -207.959487915, -1226.59851074, -41.8793182373, -1206.23413086, 9268.13671875, 9268.13671875, 36789.6601562, 18357.5507812, 18432.1074219, 9181.36328125, 9181.36328125, 35812.6992188, 17943.6289062, 17869.0722656,             1,             0, 0.00254470761865, -2.10747337341,             0,             0,             0,             0,             0, 0.280397385359, -2.10747337341, 0.280397385359, 0.280397385359, -0.030252283439,             0,             0,             0,             0,             0, -0.0138905188069, -0.0293633062392, -0.0189757719636, -0.0245768111199, -0.0302727594972, -0.0138906855136, -0.324857771397, -0.029343444854, -0.0189755447209, -0.024576516822, 0.272054255009, -0.029343444854, -0.0189755447209, -0.024576516822, 73.7054290771, 73.7101745605, 82.7523498535, 82.7511444092, 73.7054901123, 73.7102355957,  82.757194519, 82.7559814453, 181.678009033, 0.000464766693767,             0, 0.0834241583943,             0, -0.301424056292,             1, 65.7949371338,            70, 65.7952804565, 65.7996139526, 181.663604736, 178.312103271, 181.663772583, 178.312225342, 181.678009033, 178.244491577, 178.312164307, 172.351623535, 171.536621094, 181.663604736, 178.312103271, 172.346343994, 171.531341553, 192.643890381, 181.663772583, 178.312225342, 172.356903076, 171.541900635, 0.00449651060626,             0, 0.252114593983, -0.00699295848608, 0.00341670261696, 0.252207458019, 0.252234876156, 0.0979882851243, 0.00341670261696, 0.252207458019, 0.252234876156, 0.875831246376, 1.09725797176, -0.870696365833, -1.09274232388, 0.00254470761865, 0.00257948529907, 0.00244523957372, -0.023264573887, -0.0268671996891, 0.878005862236, 0.952445089817, 1.17672371864,  1.1731210947,             0, -0.87251830101, -0.947554647923, -1.22325289249, -1.22685551643,             0,             0,             0,             0, -0.00227154837921, -0.122668087482, 0.365843385458, 0.316141724586, 0.316075235605, 0.383531421423, 0.365356862545, 0.315744310617, 0.315560519695,             0, 0.383706092834, 0.366329938173, 0.316539138556, 0.316589981318
         9.65, 0.113288730383,             0, 0.167372733355, 0.167356908321, 0.243567943573,             0, 0.286602199078,             0, 0.00850041024387,             0, 0.167460650206, 0.167476505041, 0.244104117155,             0, 0.287233173847,             0, -0.34306704998, -0.959212958813, -0.01526021678, -0.0383683517575,             0, -59.8916969299, -232.282363892, -59.6715583801, -227.748672485, -202.700439453, -1181.5645752, -36.5076332092, -1162.5135498,    9268.78125,    9268.78125,  36755.078125, 18341.7246094, 18413.3554688, 9182.94433594, 9182.94433594,   35816.46875, 17944.0507812, 17872.4199219,             1,             0, 0.00337413139641, -2.1072909832,             0,             0,             0,             0,             0, 0.280687719584, -2.1072909832, 0.280687719584, 0.280687719584, -0.0290250182152,             0,             0,             0,             0,             0, -0.0131810931489, -0.02821072191, -0.0182716492563, -0.0235806256533, -0.0290446616709, -0.0131812505424, -0.324302732944, -0.0281916428357, -0.0182714294642, -0.0235803425312, 0.272983431816, -0.0281916428357, -0.0182714294642, -0.0235803425312, 73.8904495239, 73.8951873779, 82.9602279663,  82.959022522, 73.8903884888, 73.8951339722, 82.9645996094, 82.9633865356, 182.134918213, 0.00181900605094,             0, 0.0848384946585,             0, -0.223511368036,             1, 65.7967987061,            70, 65.7965164185,  65.791847229, 182.120651245, 178.769180298, 182.120559692, 178.768966675, 182.134918213, 178.701400757, 178.769073486, 172.808532715, 171.993530273, 182.120651245, 178.769165039, 172.803756714, 171.988754272, 193.100997925, 182.120559692, 178.768981934, 172.813293457, 171.998291016, -0.00443583773449,             0, 0.227391853929, -0.0145486872643, -0.00547317042947, 0.227481365204, 0.227507382631, 0.0905045494437, -0.00547317042947, 0.227481365204, 0.227507382631, 0.876658558846, 1.09861254692, -0.869866549969, -1.09138774872, 0.00337413139641, 0.00393524067476, 0.00379238743335, -0.0193711705506, -0.0226212758571, 0.878829419613, 0.953792273998, 1.18061935902, 1.17736911774,             0, -0.871694743633, -0.946207463741, -1.21936166286, -1.22261166573,             0,             0,             0, -5.55111512313e-17, -0.0022645459976, -0.122649878263, 0.365858733654, 0.316173255444, 0.31615498662, 0.383530139923, 0.36539131403, 0.315790563822, 0.315661132336,             0, 0.383702933788, 0.366326183081, 0.316555917263, 0.316648840904
        9.675,  0.1105748564,             0, 0.160209074616, 0.160195246339, 0.233094915748,             0, 0.27358302474,             0, 0.00554067222401,             0, 0.160285905004, 0.160299763083, 0.233577251434,             0, 0.274149179459,             0, -0.313047796488, -0.901556611061, -0.0151969017461, -0.0367911122739,             0, -58.8648643494, -230.886352539, -58.7648239136, -226.784072876, -197.838607788, -1140.75610352, -31.4438724518, -1122.91467285, 9268.90527344, 9268.90527344, 36902.2773438, 18416.6269531, 18485.6484375, 9185.91503906, 9185.91503906, 35997.8398438, 18033.4316406, 17964.4082031,             1,             0, 0.00412530452013, -2.11034083366,             0,             0,             0,             0,             0, 0.284909933805, -2.11034083366, 0.284909933805, 0.284909933805, -0.0279429014772,             0,             0,             0,             0,             0, -0.0129041839391, -0.0271836407483, -0.0177345424891, -0.0227206367999, -0.0279618650675, -0.0129043431953, -0.323668092489, -0.0271652024239, -0.0177343245596, -0.0227203555405, 0.273740082979, -0.0271652024239, -0.0177343245596, -0.0227203555405, 74.0754852295, 74.0802154541, 83.1680679321, 83.1668624878,  74.075302124, 74.0800476074, 83.1719894409, 83.1707839966, 182.591873169, 0.00300075579435,             0, 0.0860411375761,             0, -0.150814116001,             1, 65.7966690063,            70, 65.7959365845, 65.7844696045, 182.577713013, 179.226287842, 182.577377319, 179.225769043, 182.591873169, 179.158233643, 179.226028442, 173.265380859, 172.450378418, 182.577713013, 179.226257324, 173.261108398, 172.446105957, 193.557861328, 182.577377319, 179.225799561,  173.26965332, 172.454650879, -0.0126519249752,             0, 0.204135134816, -0.0215761177242, -0.0136529374868, 0.204223319888, 0.20424811542, 0.0835345238447, -0.0136529374868, 0.204223319888, 0.20424811542, 0.877408981323,  1.0998468399, -0.869115352631, -1.09015333652, 0.00412530452013, 0.00516392942518, 0.00502010527998, -0.0157517213374, -0.0186701063067, 0.879575550556, 0.955019950867, 1.18424057961, 1.18132221699,             0, -0.870948553085, -0.944979786873, -1.21574401855, -1.21866238117, -5.55111512313e-17,             0, 5.55111512313e-17,             0, -0.00226373574696, -0.122831471264, 0.365695118904, 0.316384285688, 0.316435664892, 0.383529931307, 0.365244716406, 0.316012859344, 0.315959811211,             0, 0.383696973324, 0.366145551205, 0.316755712032, 0.316911518574
          9.7, 0.107804596424,             0, 0.152199372649, 0.152187615633, 0.222797811031,             0, 0.260876566172,             0, 0.00269289570861,             0, 0.152264669538, 0.152276441455, 0.22323128581,             0, 0.261384189129,             0, -0.279857248068, -0.847628772259, -0.0146910147741, -0.0351944416761,             0, -57.3015785217, -228.925048828, -57.2368164062, -225.035736084, -192.584686279, -1098.84411621, -26.1603679657, -1082.00134277, 9269.00878906, 9269.00878906, 37135.7265625, 18534.2441406, 18601.4824219, 9187.24707031, 9187.24707031,  36254.671875, 18160.9550781, 18093.7167969,             1,             0, 0.00479791034013, -2.11487579346,             0,             0,             0,             0,             0, 0.291326701641, -2.11487579346, 0.291326701641, 0.291326701641, -0.0272676739842,             0,             0,             0,             0,             0, -0.0126629630104, -0.0264808945358, -0.0171887204051, -0.0218528360128, -0.0272862594575, -0.0126631269231, -0.323249131441, -0.0264628566802, -0.0171884987503, -0.0218525528908, 0.274146527052, -0.0264628566802, -0.0171884987503, -0.0218525528908, 74.2605056763, 74.2652282715,  83.375869751,  83.374671936, 74.2602157593, 74.2649612427, 83.3793792725, 83.3781738281, 183.048843384, 0.00383681966923,             0, 0.086877502501,             0, -0.0847720056772,             1, 65.7919845581,            70, 65.7912063599, 65.7779846191, 183.034759521, 179.683380127, 183.034194946, 179.682571411, 183.048843384, 179.615005493,  179.68296814, 173.722183228, 172.907180786, 183.034759521, 179.683319092,  173.71836853, 172.903366089, 194.014053345, 183.034194946, 179.682617188, 173.726013184, 172.910995483, -0.0200663153082,             0, 0.182280510664, -0.0281640458852, -0.0210435446352, 0.182367905974, 0.182391628623, 0.0769940316677, -0.0210435446352, 0.182367905974, 0.182391628623, 0.878081858158, 1.10095691681, -0.868442475796, -1.08904325962, 0.00479791034013, 0.00627310015261, 0.00612562522292, -0.012395597063, -0.0150022208691, 0.880245685577, 0.956125438213, 1.18759822845, 1.18499159813,             0, -0.870278418064, -0.943874180317, -1.21238946915, -1.21499609947,             0,             0,             0, -5.55111512313e-17, -0.00226417416707, -0.123103141785, 0.365450948477, 0.31671872735, 0.316833198071, 0.383529722691, 0.365012198687, 0.316358745098, 0.316375494003,             0, 0.383694320917, 0.365889728069, 0.317078739405, 0.317290872335
        9.725, 0.106223329902,             0, 0.144932940602, 0.144923061132, 0.212904885411,             0, 0.248807117343,             0, 0.00122887513135,             0, 0.144987761974, 0.144997641444, 0.213295564055,             0, 0.249263703823,             0, -0.247395426035, -0.7994120121, -0.014260314405, -0.0335600078106,             0, -55.8473892212, -226.876358032, -55.8386192322, -223.18170166, -187.983901978, -1054.47668457, -21.8731746674, -1038.69421387, 9267.15039062, 9267.15039062, 37301.8046875, 18618.3300781, 18683.4746094, 9187.24316406, 9187.24316406, 36448.1679688,   18256.65625, 18191.5117188,             1,             0, 0.0054026641883, -2.11829161644,             0,             0,             0,             0,             0, 0.297360241413, -2.11829161644, 0.297360241413, 0.297360241413, -0.0264558829367,             0,             0,             0,             0,             0, -0.0123746013269, -0.0256569758058, -0.0166282523423, -0.0209939163178, -0.0264739729464, -0.0123747680336, -0.322727501392, -0.025639442727, -0.0166280288249, -0.0209936331958, 0.274749845266, -0.025639442727, -0.0166280288249, -0.0209936331958, 74.4455032349, 74.4502182007, 83.5836486816, 83.5824432373, 74.4451141357, 74.4498596191, 83.5867614746, 83.5855560303, 183.505752563, 0.00419557327405,             0, 0.0872518569231,             0, -0.0266659073532,             1, 65.7821273804,            70, 65.7817764282, 65.7724990845, 183.491744995, 180.140380859, 183.490982056, 180.139328003, 183.505752563, 180.071731567, 180.139862061, 174.178955078, 173.363952637, 183.491744995, 180.140319824, 174.175567627, 173.360565186,  194.46937561, 183.490982056, 180.139404297, 174.182342529, 173.367340088, -0.0266602188349,             0, 0.161700487137, -0.0343989431858, -0.0276085697114, 0.161786779761, 0.161809444427, 0.0708136186004, -0.0276085697114, 0.161786779761, 0.161809444427, 0.87868642807, 1.10195064545, -0.867837309837, -1.08804929256, 0.0054026641883, 0.00726357288659, 0.00711413193494, -0.00928972568363, -0.0116027900949, 0.880846738815, 0.957113921642, 1.19070541859, 1.18839240074,             0, -0.869677245617, -0.942885637283, -1.20928490162, -1.21159791946,             0,             0,             0,             0, -0.00225929776207, -0.123302154243, 0.365271896124, 0.317085564137, 0.317231595516, 0.383533447981, 0.364846765995, 0.316737294197, 0.316791921854,             0, 0.383694320917, 0.36569699645, 0.317433804274, 0.317671298981
         9.75, 0.103854089975,             0, 0.136613890529, 0.136605888605, 0.203420504928,             0, 0.237253457308,             0, -0.000917034689337,             0, 0.13665831089, 0.136666327715, 0.203772440553,             0, 0.237663969398,             0, -0.213198199868, -0.753708004951, -0.0139873307198, -0.0319114178419,             0, -55.0956230164, -225.233291626, -55.1275062561, -221.861907959, -183.788085938, -1005.63446045, -18.4149265289, -991.119934082, 9261.17285156, 9261.17285156, 37269.7148438, 18603.8515625, 18665.8632812,  9188.1015625,  9188.1015625, 36457.1289062, 18259.5703125, 18197.5566406,             1,             0, 0.00594729697332, -2.11832070351,             0,             0,             0,             0,             0, 0.300670713186, -2.11832070351, 0.300670713186, 0.300670713186, -0.0251519382,             0,             0,             0,             0,             0, -0.0119152469561, -0.0244231577963, -0.0159568395466, -0.0200591497123, -0.0251691378653, -0.0119154108688, -0.321908116341, -0.0244064684957, -0.0159566197544, -0.0200588740408, 0.275954991579, -0.0244064684957, -0.0159566197544, -0.0200588740408, 74.6304550171, 74.6351547241, 83.7913970947, 83.7901916504, 74.6299743652,  74.634727478, 83.7941436768,  83.792930603, 183.962524414, 0.00445351749659,             0, 0.0875738039613,             0, 0.0226789284497,             1, 65.7687301636,            70, 65.7691040039, 65.7677154541, 183.948608398,  180.59727478, 183.947662354, 180.595993042, 183.962524414, 180.528442383, 180.596633911, 174.635681152, 173.820678711, 183.948608398, 180.597183228, 174.632705688, 173.817703247, 194.924041748, 183.947662354, 180.596084595, 174.638671875, 173.823654175, -0.0324251689017,             0, 0.142287716269, -0.039875626564, -0.0333279259503, 0.142371445894, 0.142392978072, 0.0654155611992, -0.0333279259503, 0.142371445894, 0.142392978072, 0.87922924757, 1.10283434391, -0.867291748524, -1.08716547489, 0.00594729697332, 0.00813813600689, 0.0079900380224, -0.00642127078027, -0.00845746509731, 0.881384134293, 0.957989811897,  1.1935750246, 1.19153881073,             0, -0.869139790535, -0.942009687424, -1.20641756058, -1.20845365524,             0,             0,             0, 5.55111512313e-17, -0.0022445821669, -0.123288050294, 0.36528339982, 0.317394018173, 0.317528575659, 0.383545398712, 0.364878743887, 0.317059844732, 0.31710845232,             0, 0.38369256258, 0.365688085556, 0.317728221416, 0.317948698997
        9.775, 0.101052165031,             0, 0.127994939685, 0.127988561988, 0.194076672196,             0, 0.225913330913,             0, -0.00354694831185,             0, 0.128030315042, 0.128036677837, 0.194392740726,             0, 0.226281270385,             0, -0.181539833546, -0.709507703781, -0.0128718568012, -0.030414795503,             0, -55.4674491882, -224.55770874, -55.3498039246, -221.16305542, -178.855148315, -949.890258789, -14.7019691467, -936.711120605, 9255.06835938, 9255.06835938, 36997.2578125, 18469.3867188, 18527.8730469, 9187.58691406, 9187.58691406, 36230.8945312, 18144.6894531, 18086.2050781,             1,             0, 0.00642991391942, -2.11409306526,             0,             0,             0,             0,             0, 0.300117641687, -2.11409306526, 0.300117641687, 0.300117641687, -0.023684233427,             0,             0,             0,             0,             0, -0.011030735448, -0.0230338256806, -0.0150572229177, -0.018930669874, -0.0237003657967, -0.0110308872536, -0.32114765048, -0.0230181477964, -0.0150570161641, -0.0189304109663, 0.277474701405, -0.0230181477964, -0.0150570161641, -0.0189304109663, 74.8153533936, 74.8200378418, 83.9991149902, 83.9979095459, 74.8147888184, 74.8195419312, 84.0015106201, 84.0002975464, 184.419143677, 0.00427055032924,             0, 0.0875141769648,             0, 0.0632607638836,             1, 65.7548980713,            70, 65.7559890747,  65.763053894, 184.405334473, 181.054000854,  184.40423584,  181.05255127, 184.419143677, 180.985137939, 181.053283691, 175.092391968, 174.277374268, 184.405334473, 181.053909302, 175.089782715, 174.274780273, 195.378479004, 184.404251099, 181.052642822, 175.094985962, 174.279968262, -0.0373499579728,             0, 0.124001711607, -0.0449316650629, -0.0381996668875, 0.124080576003, 0.124100863934, 0.0604665875435, -0.0381996668875, 0.124080576003, 0.124100863934,  0.8797082901,  1.1036067009, -0.866807460785, -1.0863929987, 0.00642991391942, 0.00890550203621, 0.00875369273126, -0.00377953145653, -0.00555494939908, 0.881858229637, 0.958753407001, 1.19621765614, 1.19444215298,             0, -0.868665635586, -0.941246032715, -1.20377671719, -1.20555210114,             0,             0,             0,             0, -0.00222029886208, -0.123009040952, 0.365531772375, 0.317584067583, 0.317670345306, 0.383557587862, 0.365150123835, 0.317268699408, 0.317273885012,             0, 0.383693546057, 0.365913420916, 0.317899405956, 0.318066835403
          9.8, 0.0987458080053,             0, 0.120501220226, 0.120496034622, 0.184805095196,             0, 0.214710116386,             0, -0.00588118936867,             0, 0.12053000927, 0.120535194874, 0.185087785125,             0, 0.21503855288,             0, -0.157416835427, -0.666406095028, -0.0118060773239, -0.0289511177689,             0, -56.7615356445, -224.697418213, -56.5253982544, -221.297164917, -173.874160767, -891.351623535, -11.1874475479, -879.575317383, 9250.22949219, 9250.22949219, 36542.3671875, 18243.9628906, 18298.4042969, 9187.07714844, 9187.07714844,  35828.984375, 17941.7128906, 17887.2714844,             1,             0, 0.0068541332148, -2.10659837723,             0,             0,             0,             0,             0, 0.296198129654, -2.10659837723, 0.296198129654, 0.296198129654, -0.0219833776355,             0,             0,             0,             0,             0, -0.010100889951, -0.0214413609356, -0.0141577906907, -0.0178249366581, -0.0219982434064, -0.0101010249928, -0.320321679115, -0.0214268695563, -0.0141576016322, -0.0178246982396, 0.279304087162, -0.0214268695563, -0.0141576016322, -0.0178246982396, 75.0001983643, 75.0048675537, 84.2068099976, 84.2056045532, 74.9995574951, 75.0043182373, 84.2088775635, 84.2076644897, 184.875640869, 0.00351458415389,             0, 0.0869199559093,             0, 0.0972479581833,             1, 65.7439193726,            70, 65.7453994751, 65.7578887939, 184.861938477, 181.510620117, 184.860717773, 181.509002686, 184.875640869, 181.441848755, 181.509811401, 175.549057007, 174.734039307, 184.861938477, 181.510513306, 175.546813965, 174.731796265, 195.833206177, 184.860733032, 181.509109497,  175.55128479, 174.736282349, -0.0415797531605,             0, 0.10680205375, -0.0498455129564, -0.0423679128289, 0.106875240803, 0.10689420253, 0.0556727088988, -0.0423679128289, 0.106875240803, 0.10689420253, 0.880127668381, 1.10427927971, -0.86638122797, -1.08572030067, 0.0068541332148, 0.00956918764859, 0.00941637065262, -0.0013536834158, -0.00288382498547, 0.882272064686, 0.959416031837, 1.19864416122, 1.19711399078,             0, -0.868251681328, -0.94058328867, -1.2013515234, -1.20288169384, 5.55111512313e-17,             0,             0,             0, -0.00219213427044, -0.122530333698, 0.365958452225, 0.317641824484, 0.317664474249, 0.383567243814, 0.365603208542, 0.317345321178, 0.317291170359,             0, 0.383694499731, 0.36631372571, 0.317938357592, 0.318037807941
