Time,AVz,Ay,Steer_SW
       11.625, -0.00559931294993, 0.000223304174142, -2.3546693325
        11.65, -0.00634057773277, 0.00017642066814, -2.35185408592
       11.675, -0.00697522237897, 0.000131018721731, -2.34861779213
         11.7, -0.00751862162724, 8.64320245455e-05, -2.34503078461
       11.725, -0.0079777687788, 4.28773491876e-05, -2.34115338326
        11.75, -0.00835317838937, 1.22251833545e-06, -2.33703351021
       11.775, -0.00864176545292, -3.72381073248e-05, -2.33270978928
         11.8, -0.00884001981467, -7.11973407306e-05, -2.32821393013
       11.825, -0.00894611701369, -9.96905655484e-05, -2.32357621193
        11.85, -0.00896180979908, -0.000122120225569, -2.31883049011
       11.875, -0.00889113917947, -0.00013971592125, -2.31402468681
         11.9, -0.00873754080385, -0.000153633154696, -2.30922102928
       11.925, -0.00850375089794, -0.000165086443303, -2.30448722839
        11.95, -0.00819096993655, -0.000174783344846, -2.29988980293
       11.975, -0.00780140468851, -0.000182941919775, -2.29548740387
           12, -0.0073400856927, -0.000189375146874, -2.29132676125
