5.97 , 53.743435859
5.98 , 53.8784696174
5.99 , 54.0135033758
6 , 54.1485371343
6.01 , 54.2835708927
6.02 , 54.4186046512
6.03 , 54.5536384096
6.04 , 54.688672168
6.05 , 54.8237059265
6.06 , 54.9587396849
6.07 , 55.0937734434
6.08 , 55.2288072018
6.09 , 55.3638409602
6.1 , 55.4988747187
6.11 , 55.6339084771
6.12 , 55.7689422356
6.13 , 55.903975994
6.14 , 56.0390097524
6.15 , 56.1740435109
6.16 , 56.3090772693
6.17 , 56.4441110278
6.18 , 56.5791447862
6.19 , 56.7141785446
6.2 , 56.8492123031
6.21 , 56.9842460615
6.22 , 57.11927982
6.23 , 57.2543135784
6.24 , 57.3893473368
6.25 , 57.5243810953
6.26 , 57.6594148537
6.27 , 57.7944486122
6.28 , 57.9294823706
6.29 , 58.064516129
6.3 , 58.1995498875
6.31 , 58.3345836459
6.32 , 58.4696174044
6.33 , 58.6046511628
6.34 , 58.7396849212
6.35 , 58.8747186797
6.36 , 59.0097524381
6.37 , 59.1447861965
6.38 , 59.279819955
6.39 , 59.4148537134
6.4 , 59.5498874719
6.41 , 59.6849212303
6.42 , 59.8199549887
6.43 , 59.9549887472
6.44 , 60.0900225056
6.45 , 60.2250562641
6.46 , 60.3600900225
6.47 , 60.4951237809
6.48 , 60.6301575394
6.49 , 60.7651912978
6.5 , 60.9002250563
6.51 , 61.0352588147
6.52 , 61.1702925731
6.53 , 61.3053263316
6.54 , 61.44036009
6.55 , 61.5753938485
6.56 , 61.7104276069
6.57 , 61.8454613653
6.58 , 61.9804951238
6.59 , 62.1155288822
6.6 , 62.2505626407
6.61 , 62.3855963991
6.62 , 62.5206301575
6.63 , 62.655663916
6.64 , 62.7906976744
6.65 , 62.9257314329
6.66 , 63.0607651913
6.67 , 63.1957989497
6.68 , 63.3308327082
6.69 , 63.4658664666
6.7 , 63.6009002251
6.71 , 63.7359339835
6.72 , 63.8709677419
6.73 , 64.0060015004
6.74 , 64.1410352588
6.75 , 64.2760690173
6.76 , 64.4111027757
6.77 , 64.5461365341
6.78 , 64.6811702926
6.79 , 64.816204051
6.8 , 64.9512378095
6.81 , 65.0862715679
6.82 , 65.2213053263
6.83 , 65.3563390848
6.84 , 65.4913728432
6.85 , 65.6264066017
6.86 , 65.7614403601
6.87 , 65.8964741185
6.88 , 66.031507877
6.89 , 66.1665416354
6.9 , 66.3015753938
6.91 , 66.4366091523
6.92 , 66.5716429107
6.93 , 66.7066766692
6.94 , 66.8417104276
6.95 , 66.976744186
6.96 , 67.1117779445
6.97 , 67.2468117029
6.98 , 67.3818454614
6.99 , 67.5168792198
7 , 67.6519129782
7.01 , 67.7869467367
7.02 , 67.9219804951
7.03 , 68.0570142536
7.04 , 68.192048012
7.05 , 68.3270817704
7.06 , 68.4621155289
7.07 , 68.5971492873
7.08 , 68.7321830458
7.09 , 68.8672168042
7.1 , 69.0022505626
7.11 , 69.1372843211
7.12 , 69.2723180795
7.13 , 69.407351838
7.14 , 69.5423855964
7.15 , 69.6774193548
7.16 , 69.8124531133
7.17 , 69.9474868717
7.18 , 70.0825206302
7.19 , 70.2175543886
7.2 , 70.352588147
7.21 , 70.4876219055
7.22 , 70.6226556639
7.23 , 70.7576894224
7.24 , 70.8927231808
7.25 , 71.0277569392
7.26 , 71.1627906977
7.27 , 71.2978244561
7.28 , 71.4328582146
7.29 , 71.567891973
7.3 , 71.7029257314
7.31 , 71.8379594899
7.32 , 71.9729932483
7.33 , 72.1080270068
7.34 , 72.2430607652
7.35 , 72.3780945236
7.36 , 72.5131282821
7.37 , 72.6481620405
7.38 , 72.7831957989
7.39 , 72.9182295574
7.4 , 73.0532633158
7.41 , 73.1882970743
7.42 , 73.3233308327
7.43 , 73.4583645911
7.44 , 73.5933983496
7.45 , 73.728432108
7.46 , 73.8634658665
7.47 , 73.9984996249
7.48 , 74.1335333833
7.49 , 74.2685671418
7.5 , 74.4036009002
7.51 , 74.5386346587
7.52 , 74.6736684171
7.53 , 74.8087021755
7.54 , 74.943735934
7.55 , 75.0787696924
7.56 , 75.2138034509
7.57 , 75.3488372093
7.58 , 75.4838709677
7.59 , 75.6189047262
7.6 , 75.7539384846
7.61 , 75.8889722431
7.62 , 76.0240060015
7.63 , 76.1590397599
7.64 , 76.2940735184
7.65 , 76.4291072768
7.66 , 76.5641410353
7.67 , 76.6991747937
7.68 , 76.8342085521
7.69 , 76.9692423106
7.7 , 77.104276069
7.71 , 77.2393098275
7.72 , 77.3743435859
7.73 , 77.5093773443
7.74 , 77.6444111028
7.75 , 77.7794448612
7.76 , 77.9144786197
7.77 , 78.0495123781
7.78 , 78.1845461365
7.79 , 78.319579895
7.8 , 78.4546136534
7.81 , 78.5896474119
7.82 , 78.7246811703
7.83 , 78.8597149287
7.84 , 78.9947486872
7.85 , 79.1297824456
7.86 , 79.2648162041
7.87 , 79.3998499625
7.88 , 79.5348837209
7.89 , 79.6699174794
7.9 , 79.8049512378
7.91 , 79.9399849962
7.92 , 80.0750187547
7.93 , 80.2100525131
7.94 , 80.3450862716
7.95 , 80.48012003
7.96 , 80.6151537884
7.97 , 80.7501875469
7.98 , 80.8852213053
7.99 , 81.0202550638
8 , 81.1552888222
8.01 , 81.2903225806
8.02 , 81.4253563391
8.03 , 81.5603900975
8.04 , 81.695423856
8.05 , 81.8304576144
8.06 , 81.9654913728
8.07 , 82.1005251313
8.08 , 82.2355588897
8.09 , 82.3705926482
8.1 , 82.5056264066
8.11 , 82.640660165
8.12 , 82.7756939235
8.13 , 82.9107276819
8.14 , 83.0457614404
8.15 , 83.1807951988
8.16 , 83.3158289572
8.17 , 83.4508627157
8.18 , 83.5858964741
8.19 , 83.7209302326
8.2 , 83.855963991
8.21 , 83.9909977494
8.22 , 84.1260315079
8.23 , 84.2610652663
8.24 , 84.3960990248
8.25 , 84.5311327832
8.26 , 84.6661665416
8.27 , 84.8012003001
8.28 , 84.9362340585
8.29 , 85.071267817
8.3 , 85.2063015754
8.31 , 85.3413353338
8.32 , 85.4763690923
8.33 , 85.6114028507
8.34 , 85.7464366092
8.35 , 85.8814703676
8.36 , 86.016504126
8.37 , 86.1515378845
8.38 , 86.2865716429
8.39 , 86.4216054014
8.4 , 86.5566391598
8.41 , 86.6916729182
8.42 , 86.8267066767
8.43 , 86.9617404351
8.44 , 87.0967741935
8.45 , 87.231807952
8.46 , 87.3668417104
8.47 , 87.5018754689
8.48 , 87.6369092273
8.49 , 87.7719429857
8.5 , 87.9069767442
8.51 , 88.0420105026
8.52 , 88.1770442611
8.53 , 88.3120780195
8.54 , 88.4471117779
8.55 , 88.5821455364
8.56 , 88.7171792948
8.57 , 88.8522130533
8.58 , 88.9872468117
8.59 , 89.1222805701
8.6 , 89.2573143286
8.61 , 89.392348087
8.62 , 89.5273818455
8.63 , 89.6624156039
8.64 , 89.7974493623
8.65 , 89.9324831208
8.66 , 90.0675168792
8.67 , 90.2025506377
8.68 , 90.3375843961
8.69 , 90.4726181545
8.7 , 90.607651913
8.71 , 90.7426856714
8.72 , 90.8777194299
8.73 , 91.0127531883
8.74 , 91.1477869467
8.75 , 91.2828207052
8.76 , 91.4178544636
8.77 , 91.5528882221
8.78 , 91.6879219805
8.79 , 91.8229557389
8.8 , 91.9579894974
8.81 , 92.0930232558
8.82 , 92.2280570143
8.83 , 92.3630907727
8.84 , 92.4981245311
8.85 , 92.6331582896
8.86 , 92.768192048
8.87 , 92.9032258065
8.88 , 93.0382595649
8.89 , 93.1732933233
8.9 , 93.3083270818
8.91 , 93.4433608402
8.92 , 93.5783945986
8.93 , 93.7134283571
8.94 , 93.8484621155
8.95 , 93.983495874
8.96 , 94.1185296324
8.97 , 94.2535633908
8.98 , 94.3885971493
8.99 , 94.5236309077
9 , 94.6586646662
9.01 , 94.7936984246
9.02 , 94.928732183
9.03 , 95.0637659415
9.04 , 95.1987996999
9.05 , 95.3338334584
9.06 , 95.4688672168
9.07 , 95.6039009752
9.08 , 95.7389347337
9.09 , 95.8739684921
9.1 , 96.0090022506
9.11 , 96.144036009
9.12 , 96.2790697674
9.13 , 96.4141035259
9.14 , 96.5491372843
9.15 , 96.6841710428
9.16 , 96.8192048012
9.17 , 96.9542385596
9.18 , 97.0892723181
9.19 , 97.2243060765
9.2 , 97.359339835
9.21 , 97.4943735934
9.22 , 97.6294073518
9.23 , 97.7644411103
9.24 , 97.8994748687
9.25 , 98.0345086272
9.26 , 98.1695423856
9.27 , 98.304576144
9.28 , 98.4396099025
9.29 , 98.5746436609
9.3 , 98.7096774194
9.31 , 98.8447111778
9.32 , 98.9797449362
9.33 , 99.1147786947
9.34 , 99.2498124531
9.35 , 99.3848462116
9.36 , 99.51987997
9.37 , 99.6549137284
9.38 , 99.7899474869
9.39 , 99.9249812453
9.4 , 100.060015004
9.41 , 100.195048762
9.42 , 100.330082521
9.43 , 100.465116279
