time,Vx_L1,Vx_R1,Vx_L2,Vx_R2,Vx_SM,Pbk_Con
7.596000000000871,68.83998740266317,70.87839364662608,70.71747877020411,71.29571758800826,69.93540793737638,0
7.597000000000872,68.84037202729215,70.87803518410691,70.71960663745313,71.29571132804017,69.93545445275919,0
7.598000000000872,68.84076430119667,70.87767216894601,70.72172582674574,71.29569973772668,69.93550173675472,0
7.599000000000872,68.84116422345539,70.8773047882803,70.72383603845644,71.29568287239211,69.93554979059795,0
7.600000000000873,68.84157176516119,70.87693317770869,70.72593696854432,71.29566078747907,69.93559861614448,0
7.601000000000873,68.84198687410485,70.87655742515979,70.72802831114574,71.29563353789284,69.935648215797,0
7.602000000000873,68.8424094797445,70.87617757639011,70.73010976104369,71.29560117742021,69.93569859241676,0
7.603000000000874,68.84283949823302,70.87579364147639,70.73218101596386,71.29556375823015,69.93574974922744,0
7.604000000000874,68.84327683730675,70.87540560176666,70.73424177865411,71.29552133046239,69.93580168971707,0
7.605000000000874,68.84372140087146,70.87501341685693,70.73629175871369,71.29547394190642,69.93585441754279,0
7.606000000000875,68.84417309315515,70.87461703125742,70.73833067414643,71.29542163777184,69.93590793644211,0
7.607000000000875,68.84463182233118,70.8742163805024,70.74035825262008,71.2953644605486,69.93596225015315,0
7.608000000000875,68.84509750354692,70.87381139653679,70.7423742324235,71.2953024499533,69.93601736234589,0
7.609000000000876,68.8455700613231,70.8734020122817,70.74437836312109,71.29523564295644,69.93607327656541,0
7.610000000000876,68.8460494313161,70.87298816533752,70.74637040591267,71.29516407388263,69.93612999618708,0
7.611000000000876,68.84653556145943,70.87256980082914,70.74835013371319,71.29508777457595,69.93618752438424,0
7.612000000000877,68.84702841252037,70.87214687343339,70.75031733097379,71.29500677462013,69.93624586410707,0
7.613000000000877,68.84752795812412,70.87171934865431,70.75227179327075,71.29492110160331,69.93630501807203,0
7.614000000000877,68.84803418431005,70.87128720343019,70.75421332669328,71.29483078141628,69.93636498876089,0
7.615000000000878,68.84854708869331,70.87085042616663,70.75614174706445,71.29473583857339,69.93642577842755,0
7.616000000000878,68.84906667930926,70.8704090162945,70.75805687903157,71.29463629654505,69.93648738911159,0
7.617000000000878,68.84959297322068,70.86996298345237,70.75995855506339,71.29453217809147,69.93654982265728,0
7.618000000000879,68.85012599496538,70.86951234638892,70.76184661439118,71.29442350558769,69.93661308073608,0
7.619000000000879,68.85066577491817,70.86905713167448,70.76372090193053,71.29431030133169,69.93667716487192,0
7.620000000000879,68.8512123476355,70.86859737230276,70.76558126721723,71.29419258782713,69.93674207646765,0
7.62100000000088,68.85176575024278,70.86813310625375,70.76742756338932,71.29407038803464,69.93680781683145,0
7.62200000000088,68.85232602091577,70.86766437507855,70.76925964624275,71.29394372558657,69.93687438720288,0
7.62300000000088,68.85289319749816,70.86719122255597,70.7710773733851,71.29381262496084,69.93694178877665,0
7.624000000000881,68.85346731628678,70.86671369346021,70.7728806035062,71.29367711161197,69.93701002272465,0
7.625000000000881,68.85404841100772,70.86623183246888,70.77466919578109,71.29353721205783,69.93707909021457,0
7.626000000000881,68.85463651199547,70.86574568323118,70.77644300941523,71.29339295392255,69.93714899242579,0
7.627000000000882,68.85523164558003,70.86525528760708,70.77820190333705,71.29324436593686,69.9372197305612,0
